FID,Point_ID,BUFF_DIST,KEEP
1660,P1661,10000.000000000000000,1
1661,P1662,10000.000000000000000,1
1662,P1663,10000.000000000000000,1
1663,P1664,10000.000000000000000,1
1664,P1665,10000.000000000000000,1
1665,P1666,10000.000000000000000,1
1666,P1667,10000.000000000000000,1
1667,P1668,10000.000000000000000,1
1668,P1669,10000.000000000000000,1
1669,P1670,10000.000000000000000,1
1670,P1671,10000.000000000000000,1
1671,P1672,10000.000000000000000,1
1672,P1673,10000.000000000000000,1
1673,P1674,10000.000000000000000,1
1674,P1675,10000.000000000000000,1
1675,P1676,10000.000000000000000,1
1676,P1677,10000.000000000000000,1
1677,P1678,10000.000000000000000,1
1678,P1679,10000.000000000000000,1
1679,P1680,10000.000000000000000,1
1680,P1681,10000.000000000000000,1
1681,P1682,10000.000000000000000,1
1682,P1683,10000.000000000000000,1
1683,P1684,10000.000000000000000,1
1684,P1685,10000.000000000000000,1
1685,P1686,10000.000000000000000,1
1686,P1687,10000.000000000000000,1
1687,P1688,10000.000000000000000,1
1688,P1689,10000.000000000000000,1
1689,P1690,10000.000000000000000,1
1690,P1691,10000.000000000000000,1
1691,P1692,10000.000000000000000,1
1692,P1693,10000.000000000000000,1
1693,P1694,10000.000000000000000,1
1694,P1695,10000.000000000000000,1
1695,P1696,10000.000000000000000,1
1696,P1697,10000.000000000000000,1
1697,P1698,10000.000000000000000,1
1698,P1699,10000.000000000000000,1
1699,P1700,10000.000000000000000,1
1700,P1701,10000.000000000000000,1
1701,P1702,10000.000000000000000,1
1702,P1703,10000.000000000000000,1
1703,P1704,10000.000000000000000,1
1704,P1705,10000.000000000000000,1
1705,P1706,10000.000000000000000,1
1706,P1707,10000.000000000000000,1
1707,P1708,10000.000000000000000,1
1708,P1709,10000.000000000000000,1
1709,P1710,10000.000000000000000,1
1710,P1711,10000.000000000000000,1
1711,P1712,10000.000000000000000,1
1712,P1713,10000.000000000000000,1
1713,P1714,10000.000000000000000,1
1714,P1715,10000.000000000000000,1
1715,P1716,10000.000000000000000,1
1716,P1717,10000.000000000000000,1
1717,P1718,10000.000000000000000,1
1718,P1719,10000.000000000000000,1
1719,P1720,10000.000000000000000,1
1720,P1721,10000.000000000000000,1
1721,P1722,10000.000000000000000,1
1722,P1723,10000.000000000000000,1
1723,P1724,10000.000000000000000,1
1724,P1725,10000.000000000000000,1
1725,P1726,10000.000000000000000,1
1726,P1727,10000.000000000000000,1
1727,P1728,10000.000000000000000,1
1728,P1729,10000.000000000000000,1
1729,P1730,10000.000000000000000,1
1730,P1731,10000.000000000000000,1
1731,P1732,10000.000000000000000,1
1732,P1733,10000.000000000000000,1
1733,P1734,10000.000000000000000,1
1734,P1735,10000.000000000000000,1
1735,P1736,10000.000000000000000,1
1736,P1737,10000.000000000000000,1
1737,P1738,10000.000000000000000,1
1738,P1739,10000.000000000000000,1
1739,P1740,10000.000000000000000,1
1740,P1741,10000.000000000000000,1
1741,P1742,10000.000000000000000,1
1742,P1743,10000.000000000000000,1
1743,P1744,10000.000000000000000,1
1744,P1745,10000.000000000000000,1
1745,P1746,10000.000000000000000,1
1746,P1747,10000.000000000000000,1
1747,P1748,10000.000000000000000,1
1748,P1749,10000.000000000000000,1
1749,P1750,10000.000000000000000,1
1750,P1751,10000.000000000000000,1
1751,P1752,10000.000000000000000,1
1752,P1753,10000.000000000000000,1
1753,P1754,10000.000000000000000,1
1754,P1755,10000.000000000000000,1
1755,P1756,10000.000000000000000,1
1756,P1757,10000.000000000000000,1
1757,P1758,10000.000000000000000,1
1758,P1759,10000.000000000000000,1
1759,P1760,10000.000000000000000,1
1760,P1761,10000.000000000000000,1
1761,P1762,10000.000000000000000,1
1762,P1763,10000.000000000000000,1
1763,P1764,10000.000000000000000,1
1764,P1765,10000.000000000000000,1
1765,P1766,10000.000000000000000,1
1766,P1767,10000.000000000000000,1
1767,P1768,10000.000000000000000,1
1768,P1769,10000.000000000000000,1
1769,P1770,10000.000000000000000,1
1770,P1771,10000.000000000000000,1
1771,P1772,10000.000000000000000,1
1772,P1773,10000.000000000000000,1
1773,P1774,10000.000000000000000,1
1774,P1775,10000.000000000000000,1
1775,P1776,10000.000000000000000,1
1776,P1777,10000.000000000000000,1
1777,P1778,10000.000000000000000,1
1778,P1779,10000.000000000000000,1
1779,P1780,10000.000000000000000,1
1780,P1781,10000.000000000000000,1
1781,P1782,10000.000000000000000,1
1782,P1783,10000.000000000000000,1
1783,P1784,10000.000000000000000,1
1784,P1785,10000.000000000000000,1
1785,P1786,10000.000000000000000,1
1786,P1787,10000.000000000000000,1
1787,P1788,10000.000000000000000,1
1788,P1789,10000.000000000000000,1
1789,P1790,10000.000000000000000,1
1790,P1791,10000.000000000000000,1
1791,P1792,10000.000000000000000,1
1792,P1793,10000.000000000000000,1
1793,P1794,10000.000000000000000,1
1794,P1795,10000.000000000000000,1
1795,P1796,10000.000000000000000,1
1796,P1797,10000.000000000000000,1
1797,P1798,10000.000000000000000,1
1798,P1799,10000.000000000000000,1
1799,P1800,10000.000000000000000,1
1800,P1801,10000.000000000000000,1
1801,P1802,10000.000000000000000,1
1802,P1803,10000.000000000000000,1
1803,P1804,10000.000000000000000,1
1804,P1805,10000.000000000000000,1
1805,P1806,10000.000000000000000,1
1806,P1807,10000.000000000000000,1
1807,P1808,10000.000000000000000,1
1808,P1809,10000.000000000000000,1
1809,P1810,10000.000000000000000,1
1810,P1811,10000.000000000000000,1
1811,P1812,10000.000000000000000,1
1812,P1813,10000.000000000000000,1
1813,P1814,10000.000000000000000,1
1814,P1815,10000.000000000000000,1
1815,P1816,10000.000000000000000,1
1816,P1817,10000.000000000000000,1
1817,P1818,10000.000000000000000,1
1818,P1819,10000.000000000000000,1
1819,P1820,10000.000000000000000,1
1820,P1821,10000.000000000000000,1
1821,P1822,10000.000000000000000,1
1822,P1823,10000.000000000000000,1
1823,P1824,10000.000000000000000,1
1824,P1825,10000.000000000000000,1
1825,P1826,10000.000000000000000,1
1826,P1827,10000.000000000000000,1
1827,P1828,10000.000000000000000,1
1828,P1829,10000.000000000000000,1
1829,P1830,10000.000000000000000,1
1830,P1831,10000.000000000000000,1
1831,P1832,10000.000000000000000,1
1832,P1833,10000.000000000000000,1
1833,P1834,10000.000000000000000,1
1834,P1835,10000.000000000000000,1
1835,P1836,10000.000000000000000,1
1836,P1837,10000.000000000000000,1
1837,P1838,10000.000000000000000,1
1838,P1839,10000.000000000000000,1
1839,P1840,10000.000000000000000,1
1840,P1841,10000.000000000000000,1
1841,P1842,10000.000000000000000,1
1842,P1843,10000.000000000000000,1
1843,P1844,10000.000000000000000,1
1844,P1845,10000.000000000000000,1
1845,P1846,10000.000000000000000,1
1846,P1847,10000.000000000000000,1
1847,P1848,10000.000000000000000,1
1848,P1849,10000.000000000000000,1
1849,P1850,10000.000000000000000,1
1850,P1851,10000.000000000000000,1
1851,P1852,10000.000000000000000,1
1852,P1853,10000.000000000000000,1
1853,P1854,10000.000000000000000,1
1854,P1855,10000.000000000000000,1
1855,P1856,10000.000000000000000,1
1856,P1857,10000.000000000000000,1
1857,P1858,10000.000000000000000,1
1858,P1859,10000.000000000000000,1
1859,P1860,10000.000000000000000,1
1860,P1861,10000.000000000000000,1
1861,P1862,10000.000000000000000,1
1862,P1863,10000.000000000000000,1
1863,P1864,10000.000000000000000,1
1864,P1865,10000.000000000000000,1
1865,P1866,10000.000000000000000,1
1866,P1867,10000.000000000000000,1
1867,P1868,10000.000000000000000,1
1868,P1869,10000.000000000000000,1
1869,P1870,10000.000000000000000,1
1870,P1871,10000.000000000000000,1
1871,P1872,10000.000000000000000,1
1872,P1873,10000.000000000000000,1
1873,P1874,10000.000000000000000,1
1874,P1875,10000.000000000000000,1
1875,P1876,10000.000000000000000,1
1876,P1877,10000.000000000000000,1
1877,P1878,10000.000000000000000,1
1878,P1879,10000.000000000000000,1
1879,P1880,10000.000000000000000,1
1880,P1881,10000.000000000000000,1
1881,P1882,10000.000000000000000,1
1882,P1883,10000.000000000000000,1
1883,P1884,10000.000000000000000,1
1884,P1885,10000.000000000000000,1
1885,P1886,10000.000000000000000,1
1886,P1887,10000.000000000000000,1
1887,P1888,10000.000000000000000,1
1888,P1889,10000.000000000000000,1
1889,P1890,10000.000000000000000,1
1890,P1891,10000.000000000000000,1
1891,P1892,10000.000000000000000,1
1892,P1893,10000.000000000000000,1
1893,P1894,10000.000000000000000,1
1894,P1895,10000.000000000000000,1
1895,P1896,10000.000000000000000,1
1896,P1897,10000.000000000000000,1
1897,P1898,10000.000000000000000,1
1898,P1899,10000.000000000000000,1
1899,P1900,10000.000000000000000,1
1900,P1901,10000.000000000000000,1
1901,P1902,10000.000000000000000,1
1902,P1903,10000.000000000000000,1
1903,P1904,10000.000000000000000,1
1904,P1905,10000.000000000000000,1
1905,P1906,10000.000000000000000,1
1906,P1907,10000.000000000000000,1
1907,P1908,10000.000000000000000,1
1908,P1909,10000.000000000000000,1
1909,P1910,10000.000000000000000,1
1910,P1911,10000.000000000000000,1
1911,P1912,10000.000000000000000,1
1912,P1913,10000.000000000000000,0
1913,P1914,10000.000000000000000,1
1914,P1915,10000.000000000000000,1
1915,P1916,10000.000000000000000,1
1916,P1917,10000.000000000000000,1
1917,P1918,10000.000000000000000,1
1918,P1919,10000.000000000000000,1
1919,P1920,10000.000000000000000,1
1920,P1921,10000.000000000000000,1
1921,P1922,10000.000000000000000,1
1922,P1923,10000.000000000000000,1
1923,P1924,10000.000000000000000,1
1924,P1925,10000.000000000000000,1
1925,P1926,10000.000000000000000,1
1926,P1927,10000.000000000000000,1
1927,P1928,10000.000000000000000,1
1928,P1929,10000.000000000000000,1
1929,P1930,10000.000000000000000,1
1930,P1931,10000.000000000000000,1
1931,P1932,10000.000000000000000,1
1932,P1933,10000.000000000000000,1
1933,P1934,10000.000000000000000,1
1934,P1935,10000.000000000000000,1
1935,P1936,10000.000000000000000,1
1936,P1937,10000.000000000000000,1
1937,P1938,10000.000000000000000,1
1938,P1939,10000.000000000000000,1
1939,P1940,10000.000000000000000,1
1940,P1941,10000.000000000000000,1
1941,P1942,10000.000000000000000,1
1942,P1943,10000.000000000000000,1
1943,P1944,10000.000000000000000,1
1944,P1945,10000.000000000000000,1
1945,P1946,10000.000000000000000,1
1946,P1947,10000.000000000000000,1
1947,P1948,10000.000000000000000,1
1948,P1949,10000.000000000000000,1
1949,P1950,10000.000000000000000,1
1950,P1951,10000.000000000000000,1
1951,P1952,10000.000000000000000,1
1952,P1953,10000.000000000000000,1
1953,P1954,10000.000000000000000,1
1954,P1955,10000.000000000000000,1
1955,P1956,10000.000000000000000,1
1956,P1957,10000.000000000000000,1
1957,P1958,10000.000000000000000,1
1958,P1959,10000.000000000000000,1
1959,P1960,10000.000000000000000,1
1960,P1961,10000.000000000000000,1
1961,P1962,10000.000000000000000,1
1962,P1963,10000.000000000000000,1
1963,P1964,10000.000000000000000,1
1964,P1965,10000.000000000000000,1
1965,P1966,10000.000000000000000,1
1966,P1967,10000.000000000000000,1
1967,P1968,10000.000000000000000,1
1968,P1969,10000.000000000000000,1
1969,P1970,10000.000000000000000,1
1970,P1971,10000.000000000000000,1
1971,P1972,10000.000000000000000,1
1972,P1973,10000.000000000000000,1
1973,P1974,10000.000000000000000,1
1974,P1975,10000.000000000000000,1
1975,P1976,10000.000000000000000,1
1976,P1977,10000.000000000000000,1
1977,P1978,10000.000000000000000,1
1978,P1979,10000.000000000000000,1
1979,P1980,10000.000000000000000,1
1980,P1981,10000.000000000000000,1
1981,P1982,10000.000000000000000,1
1982,P1983,10000.000000000000000,1
1983,P1984,10000.000000000000000,1
1984,P1985,10000.000000000000000,1
1985,P1986,10000.000000000000000,1
1986,P1987,10000.000000000000000,1
1987,P1988,10000.000000000000000,1
1988,P1989,10000.000000000000000,1
1989,P1990,10000.000000000000000,1
1990,P1991,10000.000000000000000,1
1991,P1992,10000.000000000000000,1
1992,P1993,10000.000000000000000,1
1993,P1994,10000.000000000000000,1
1994,P1995,10000.000000000000000,1
1995,P1996,10000.000000000000000,1
1996,P1997,10000.000000000000000,1
1997,P1998,10000.000000000000000,1
1998,P1999,10000.000000000000000,1
1999,P2000,10000.000000000000000,1
2000,P2001,10000.000000000000000,1
2001,P2002,10000.000000000000000,1
2002,P2003,10000.000000000000000,1
2003,P2004,10000.000000000000000,1
2004,P2005,10000.000000000000000,1
2005,P2006,10000.000000000000000,1
2006,P2007,10000.000000000000000,1
2007,P2008,10000.000000000000000,1
2008,P2009,10000.000000000000000,1
2009,P2010,10000.000000000000000,1
2010,P2011,10000.000000000000000,1
2011,P2012,10000.000000000000000,1
2012,P2013,10000.000000000000000,1
2013,P2014,10000.000000000000000,1
2014,P2015,10000.000000000000000,1
2015,P2016,10000.000000000000000,1
2016,P2017,10000.000000000000000,1
2017,P2018,10000.000000000000000,1
2018,P2019,10000.000000000000000,1
2019,P2020,10000.000000000000000,1
2020,P2021,10000.000000000000000,1
2021,P2022,10000.000000000000000,1
2022,P2023,10000.000000000000000,1
2023,P2024,10000.000000000000000,1
2024,P2025,10000.000000000000000,1
2025,P2026,10000.000000000000000,1
2026,P2027,10000.000000000000000,1
2027,P2028,10000.000000000000000,1
2028,P2029,10000.000000000000000,1
2029,P2030,10000.000000000000000,1
2030,P2031,10000.000000000000000,1
2031,P2032,10000.000000000000000,1
2032,P2033,10000.000000000000000,1
2033,P2034,10000.000000000000000,1
2034,P2035,10000.000000000000000,1
2035,P2036,10000.000000000000000,1
2036,P2037,10000.000000000000000,1
2037,P2038,10000.000000000000000,1
2038,P2039,10000.000000000000000,1
2039,P2040,10000.000000000000000,1
2040,P2041,10000.000000000000000,1
2041,P2042,10000.000000000000000,1
2042,P2043,10000.000000000000000,1
2043,P2044,10000.000000000000000,1
2044,P2045,10000.000000000000000,1
2045,P2046,10000.000000000000000,1
2046,P2047,10000.000000000000000,1
2047,P2048,10000.000000000000000,1
2048,P2049,10000.000000000000000,1
2049,P2050,10000.000000000000000,1
2050,P2051,10000.000000000000000,1
2051,P2052,10000.000000000000000,1
2052,P2053,10000.000000000000000,1
2053,P2054,10000.000000000000000,1
2054,P2055,10000.000000000000000,1
2055,P2056,10000.000000000000000,1
2056,P2057,10000.000000000000000,1
2057,P2058,10000.000000000000000,1
2058,P2059,10000.000000000000000,1
2059,P2060,10000.000000000000000,1
2060,P2061,10000.000000000000000,1
2061,P2062,10000.000000000000000,1
2062,P2063,10000.000000000000000,1
2063,P2064,10000.000000000000000,1
2064,P2065,10000.000000000000000,1
2065,P2066,10000.000000000000000,1
2066,P2067,10000.000000000000000,1
2067,P2068,10000.000000000000000,1
2068,P2069,10000.000000000000000,1
2069,P2070,10000.000000000000000,1
2070,P2071,10000.000000000000000,1
2071,P2072,10000.000000000000000,1
2072,P2073,10000.000000000000000,1
2073,P2074,10000.000000000000000,1
2074,P2075,10000.000000000000000,1
2075,P2076,10000.000000000000000,1
2076,P2077,10000.000000000000000,1
2077,P2078,10000.000000000000000,1
2078,P2079,10000.000000000000000,1
2079,P2080,10000.000000000000000,1
2080,P2081,10000.000000000000000,1
2081,P2082,10000.000000000000000,1
2082,P2083,10000.000000000000000,1
2083,P2084,10000.000000000000000,1
2084,P2085,10000.000000000000000,1
2085,P2086,10000.000000000000000,1
2086,P2087,10000.000000000000000,1
2087,P2088,10000.000000000000000,1
2088,P2089,10000.000000000000000,1
2089,P2090,10000.000000000000000,1
2090,P2091,10000.000000000000000,1
2091,P2092,10000.000000000000000,1
2092,P2093,10000.000000000000000,1
2093,P2094,10000.000000000000000,1
2094,P2095,10000.000000000000000,1
2095,P2096,10000.000000000000000,1
2096,P2097,10000.000000000000000,1
2097,P2098,10000.000000000000000,1
2098,P2099,10000.000000000000000,1
2099,P2100,10000.000000000000000,1
2100,P2101,10000.000000000000000,1
2101,P2102,10000.000000000000000,1
2102,P2103,10000.000000000000000,1
2103,P2104,10000.000000000000000,1
2104,P2105,10000.000000000000000,1
2105,P2106,10000.000000000000000,1
2106,P2107,10000.000000000000000,1
2107,P2108,10000.000000000000000,1
2108,P2109,10000.000000000000000,1
2109,P2110,10000.000000000000000,1
2110,P2111,10000.000000000000000,1
2111,P2112,10000.000000000000000,1
2112,P2113,10000.000000000000000,1
2113,P2114,10000.000000000000000,1
2114,P2115,10000.000000000000000,1
2115,P2116,10000.000000000000000,1
2116,P2117,10000.000000000000000,1
2117,P2118,10000.000000000000000,1
2118,P2119,10000.000000000000000,1
2119,P2120,10000.000000000000000,1
2120,P2121,10000.000000000000000,1
2121,P2122,10000.000000000000000,1
2122,P2123,10000.000000000000000,1
2123,P2124,10000.000000000000000,1
2124,P2125,10000.000000000000000,1
2125,P2126,10000.000000000000000,1
2126,P2127,10000.000000000000000,1
2127,P2128,10000.000000000000000,1
2128,P2129,10000.000000000000000,1
2129,P2130,10000.000000000000000,1
2130,P2131,10000.000000000000000,1
2131,P2132,10000.000000000000000,1
2132,P2133,10000.000000000000000,1
2133,P2134,10000.000000000000000,1
2134,P2135,10000.000000000000000,1
2135,P2136,10000.000000000000000,0
2136,P2137,10000.000000000000000,0
2137,P2138,10000.000000000000000,0
2138,P2139,10000.000000000000000,0
2139,P2140,10000.000000000000000,0
2140,P2141,10000.000000000000000,1
2141,P2142,10000.000000000000000,1
2142,P2143,10000.000000000000000,1
2143,P2144,10000.000000000000000,1
2144,P2145,10000.000000000000000,1
2145,P2146,10000.000000000000000,1
2146,P2147,10000.000000000000000,1
2147,P2148,10000.000000000000000,1
2148,P2149,10000.000000000000000,1
2149,P2150,10000.000000000000000,1
2150,P2151,10000.000000000000000,1
2151,P2152,10000.000000000000000,1
2152,P2153,10000.000000000000000,1
2153,P2154,10000.000000000000000,1
2154,P2155,10000.000000000000000,0
2155,P2156,10000.000000000000000,1
2156,P2157,10000.000000000000000,0
2157,P2158,10000.000000000000000,0
2158,P2159,10000.000000000000000,0
2159,P2160,10000.000000000000000,0
2160,P2161,10000.000000000000000,0
2161,P2162,10000.000000000000000,0
2162,P2163,10000.000000000000000,0
2163,P2164,10000.000000000000000,1
2164,P2165,10000.000000000000000,1
2165,P2166,10000.000000000000000,1
2166,P2167,10000.000000000000000,1
2167,P2168,10000.000000000000000,1
2168,P2169,10000.000000000000000,0
2169,P2170,10000.000000000000000,0
2170,P2171,10000.000000000000000,0
2171,P2172,10000.000000000000000,0
2172,P2173,10000.000000000000000,0
2173,P2174,10000.000000000000000,0
2174,P2175,10000.000000000000000,0
2175,P2176,10000.000000000000000,0
2176,P2177,10000.000000000000000,0
2177,P2178,10000.000000000000000,0
2178,P2179,10000.000000000000000,0
2179,P2180,10000.000000000000000,0
2180,P2181,10000.000000000000000,0
2181,P2182,10000.000000000000000,0
2182,P2183,10000.000000000000000,0
2183,P2184,10000.000000000000000,0
2184,P2185,10000.000000000000000,1
2185,P2186,10000.000000000000000,1
2186,P2187,10000.000000000000000,1
2187,P2188,10000.000000000000000,1
2188,P2189,10000.000000000000000,1
2189,P2190,10000.000000000000000,1
2190,P2191,10000.000000000000000,1
2191,P2192,10000.000000000000000,1
2192,P2193,10000.000000000000000,1
2193,P2194,10000.000000000000000,1
2194,P2195,10000.000000000000000,1
2195,P2196,10000.000000000000000,1
2196,P2197,10000.000000000000000,1
2197,P2198,10000.000000000000000,1
2198,P2199,10000.000000000000000,1
2199,P2200,10000.000000000000000,1
2200,P2201,10000.000000000000000,1
2201,P2202,10000.000000000000000,1
2202,P2203,10000.000000000000000,1
2203,P2204,10000.000000000000000,0
2204,P2205,10000.000000000000000,0
2205,P2206,10000.000000000000000,0
2206,P2207,10000.000000000000000,1
2207,P2208,10000.000000000000000,1
2208,P2209,10000.000000000000000,1
2209,P2210,10000.000000000000000,1
2210,P2211,10000.000000000000000,1
2211,P2212,10000.000000000000000,1
2212,P2213,10000.000000000000000,1
2213,P2214,10000.000000000000000,1
2214,P2215,10000.000000000000000,1
2215,P2216,10000.000000000000000,1
2216,P2217,10000.000000000000000,1
2217,P2218,10000.000000000000000,1
2218,P2219,10000.000000000000000,1
2219,P2220,10000.000000000000000,1
2220,P2221,10000.000000000000000,0
2221,P2222,10000.000000000000000,1
2222,P2223,10000.000000000000000,1
2223,P2224,10000.000000000000000,1
2224,P2225,10000.000000000000000,1
2225,P2226,10000.000000000000000,0
2226,P2227,10000.000000000000000,0
2227,P2228,10000.000000000000000,1
2228,P2229,10000.000000000000000,1
2229,P2230,10000.000000000000000,1
2230,P2231,10000.000000000000000,0
2231,P2232,10000.000000000000000,0
2232,P2233,10000.000000000000000,0
2233,P2234,10000.000000000000000,1
2234,P2235,10000.000000000000000,1
2235,P2236,10000.000000000000000,1
2236,P2237,10000.000000000000000,1
2237,P2238,10000.000000000000000,1
2238,P2239,10000.000000000000000,1
2239,P2240,10000.000000000000000,1
2240,P2241,10000.000000000000000,1
2241,P2242,10000.000000000000000,1
2242,P2243,10000.000000000000000,1
2243,P2244,10000.000000000000000,1
2244,P2245,10000.000000000000000,1
2245,P2246,10000.000000000000000,1
2246,P2247,10000.000000000000000,1
2247,P2248,10000.000000000000000,1
2248,P2249,10000.000000000000000,1
2249,P2250,10000.000000000000000,1
2250,P2251,10000.000000000000000,1
2251,P2252,10000.000000000000000,1
2252,P2253,10000.000000000000000,1
2253,P2254,10000.000000000000000,1
2254,P2255,10000.000000000000000,1
2255,P2256,10000.000000000000000,1
2256,P2257,10000.000000000000000,1
2257,P2258,10000.000000000000000,1
2258,P2259,10000.000000000000000,1
2259,P2260,10000.000000000000000,1
2260,P2261,10000.000000000000000,1
2261,P2262,10000.000000000000000,1
2262,P2263,10000.000000000000000,1
2263,P2264,10000.000000000000000,1
2264,P2265,10000.000000000000000,1
2265,P2266,10000.000000000000000,1
2266,P2267,10000.000000000000000,1
2267,P2268,10000.000000000000000,1
2268,P2269,10000.000000000000000,1
2269,P2270,10000.000000000000000,1
2270,P2271,10000.000000000000000,1
2271,P2272,10000.000000000000000,1
2272,P2273,10000.000000000000000,1
2273,P2274,10000.000000000000000,1
2274,P2275,10000.000000000000000,1
2275,P2276,10000.000000000000000,1
2276,P2277,10000.000000000000000,1
2277,P2278,10000.000000000000000,1
2278,P2279,10000.000000000000000,1
2279,P2280,10000.000000000000000,1
2280,P2281,10000.000000000000000,1
2281,P2282,10000.000000000000000,1
2282,P2283,10000.000000000000000,1
2283,P2284,10000.000000000000000,1
2284,P2285,10000.000000000000000,1
2285,P2286,10000.000000000000000,1
2286,P2287,10000.000000000000000,1
2287,P2288,10000.000000000000000,1
2288,P2289,10000.000000000000000,1
2289,P2290,10000.000000000000000,1
2290,P2291,10000.000000000000000,1
2291,P2292,10000.000000000000000,1
2292,P2293,10000.000000000000000,1
2293,P2294,10000.000000000000000,1
2294,P2295,10000.000000000000000,1
2295,P2296,10000.000000000000000,1
2296,P2297,10000.000000000000000,1
2297,P2298,10000.000000000000000,1
2298,P2299,10000.000000000000000,1
2299,P2300,10000.000000000000000,1
2300,P2301,10000.000000000000000,1
2301,P2302,10000.000000000000000,1
2302,P2303,10000.000000000000000,1
2303,P2304,10000.000000000000000,1
2304,P2305,10000.000000000000000,1
2305,P2306,10000.000000000000000,1
2306,P2307,10000.000000000000000,1
2307,P2308,10000.000000000000000,1
2308,P2309,10000.000000000000000,1
2309,P2310,10000.000000000000000,1
2310,P2311,10000.000000000000000,1
2311,P2312,10000.000000000000000,1
2312,P2313,10000.000000000000000,1
2313,P2314,10000.000000000000000,1
2314,P2315,10000.000000000000000,1
2315,P2316,10000.000000000000000,1
2316,P2317,10000.000000000000000,1
2317,P2318,10000.000000000000000,1
2318,P2319,10000.000000000000000,1
2319,P2320,10000.000000000000000,1
2320,P2321,10000.000000000000000,1
2321,P2322,10000.000000000000000,1
2322,P2323,10000.000000000000000,1
2323,P2324,10000.000000000000000,1
2324,P2325,10000.000000000000000,1
2325,P2326,10000.000000000000000,1
2326,P2327,10000.000000000000000,1
2327,P2328,10000.000000000000000,1
2328,P2329,10000.000000000000000,1
2329,P2330,10000.000000000000000,1
2330,P2331,10000.000000000000000,1
2331,P2332,10000.000000000000000,1
2332,P2333,10000.000000000000000,1
2333,P2334,10000.000000000000000,1
2334,P2335,10000.000000000000000,1
2335,P2336,10000.000000000000000,1
2336,P2337,10000.000000000000000,1
2337,P2338,10000.000000000000000,1
2338,P2339,10000.000000000000000,1
2339,P2340,10000.000000000000000,1
2340,P2341,10000.000000000000000,1
2341,P2342,10000.000000000000000,1
2342,P2343,10000.000000000000000,1
2343,P2344,10000.000000000000000,1
2344,P2345,10000.000000000000000,1
2345,P2346,10000.000000000000000,1
2346,P2347,10000.000000000000000,1
2347,P2348,10000.000000000000000,1
2348,P2349,10000.000000000000000,1
2349,P2350,10000.000000000000000,1
2350,P2351,10000.000000000000000,1
2351,P2352,10000.000000000000000,1
2352,P2353,10000.000000000000000,1
2353,P2354,10000.000000000000000,1
2354,P2355,10000.000000000000000,1
2355,P2356,10000.000000000000000,1
2356,P2357,10000.000000000000000,1
2357,P2358,10000.000000000000000,1
2358,P2359,10000.000000000000000,1
2359,P2360,10000.000000000000000,1
2360,P2361,10000.000000000000000,1
2361,P2362,10000.000000000000000,1
2362,P2363,10000.000000000000000,1
2363,P2364,10000.000000000000000,1
2364,P2365,10000.000000000000000,1
2365,P2366,10000.000000000000000,1
2366,P2367,10000.000000000000000,1
2367,P2368,10000.000000000000000,1
2368,P2369,10000.000000000000000,1
2369,P2370,10000.000000000000000,1
2370,P2371,10000.000000000000000,1
2371,P2372,10000.000000000000000,1
2372,P2373,10000.000000000000000,1
2373,P2374,10000.000000000000000,1
2374,P2375,10000.000000000000000,1
2375,P2376,10000.000000000000000,1
2376,P2377,10000.000000000000000,1
2377,P2378,10000.000000000000000,1
2378,P2379,10000.000000000000000,1
2379,P2380,10000.000000000000000,0
2380,P2381,10000.000000000000000,1
2381,P2382,10000.000000000000000,1
2382,P2383,10000.000000000000000,1
2383,P2384,10000.000000000000000,1
2384,P2385,10000.000000000000000,1
2385,P2386,10000.000000000000000,1
2386,P2387,10000.000000000000000,1
2387,P2388,10000.000000000000000,1
2388,P2389,10000.000000000000000,1
2389,P2390,10000.000000000000000,1
2390,P2391,10000.000000000000000,1
2391,P2392,10000.000000000000000,1
2392,P2393,10000.000000000000000,1
2393,P2394,10000.000000000000000,1
2394,P2395,10000.000000000000000,1
2395,P2396,10000.000000000000000,1
2396,P2397,10000.000000000000000,1
2397,P2398,10000.000000000000000,1
2398,P2399,10000.000000000000000,1
2399,P2400,10000.000000000000000,1
2400,P2401,10000.000000000000000,1
2401,P2402,10000.000000000000000,1
2402,P2403,10000.000000000000000,1
2403,P2404,10000.000000000000000,1
2404,P2405,10000.000000000000000,1
2405,P2406,10000.000000000000000,1
2406,P2407,10000.000000000000000,1
2407,P2408,10000.000000000000000,1
2408,P2409,10000.000000000000000,1
2409,P2410,10000.000000000000000,1
2410,P2411,10000.000000000000000,1
2411,P2412,10000.000000000000000,1
2412,P2413,10000.000000000000000,1
2413,P2414,10000.000000000000000,1
2414,P2415,10000.000000000000000,1
2415,P2416,10000.000000000000000,1
2416,P2417,10000.000000000000000,1
2417,P2418,10000.000000000000000,1
2418,P2419,10000.000000000000000,1
2419,P2420,10000.000000000000000,1
2420,P2421,10000.000000000000000,1
2421,P2422,10000.000000000000000,1
2422,P2423,10000.000000000000000,1
2423,P2424,10000.000000000000000,1
2424,P2425,10000.000000000000000,1
2425,P2426,10000.000000000000000,1
2426,P2427,10000.000000000000000,1
2427,P2428,10000.000000000000000,1
2428,P2429,10000.000000000000000,1
2429,P2430,10000.000000000000000,1
2430,P2431,10000.000000000000000,1
2431,P2432,10000.000000000000000,1
2432,P2433,10000.000000000000000,1
2433,P2434,10000.000000000000000,1
2434,P2435,10000.000000000000000,1
2435,P2436,10000.000000000000000,1
